timestamp,ativo,direcao,preco,resultado,lucro,confirmado,score_buy,score_sell,market_quality,reasons_buy,reasons_sell,timeframe,atr,bollinger_width,distancia_ema,horario,dia_semana,mercado,trend_direction,close,ema_fast,ema_trend,rsi,macd,cci,adx,volume_ratio
2026-07-18T13:41:50.536233,GBPUSD-OTC,VENDA,1.341055,PENDENTE,0.0,False,26.31578947368421,89.47368421052632,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T14:03:36.331150,GBPUSD-OTC,VENDA,1.338995,PENDENTE,0.0,False,26.31578947368421,78.94736842105263,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T14:23:21.497553,EURUSD-OTC,VENDA,1.147695,PENDENTE,0.0,False,26.31578947368421,78.94736842105263,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T14:41:11.911194,GBPUSD-OTC,COMPRA,1.339475,PENDENTE,0.0,False,78.94736842105263,26.31578947368421,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""Volume OK"", ""Perto do suporte""]","[""Volume OK"", ""Bollinger superior (resist\u00eancia)"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T14:47:55.013468,EURUSD-OTC,COMPRA,1.149675,PENDENTE,0.0,False,84.21052631578947,26.31578947368421,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK""]","[""Volume OK"", ""Bollinger superior (resist\u00eancia)"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T15:03:04.278842,GBPUSD-OTC,VENDA,1.339435,PENDENTE,0.0,False,36.84210526315789,89.47368421052632,65.0,"[""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T15:07:16.834167,GBPUSD-OTC,VENDA,1.339345,PENDENTE,0.0,False,42.10526315789473,73.68421052631578,65.0,"[""MACD bullish"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""CCI negativo"", ""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T15:33:03.719902,EURUSD-OTC,VENDA,1.143255,PENDENTE,0.0,False,26.31578947368421,78.94736842105263,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
2026-07-18T15:35:10.967614,EURUSD-OTC,VENDA,1.142805,PENDENTE,0.0,False,26.31578947368421,73.68421052631578,65.0,"[""Volume OK"", ""Bollinger inferior (suporte)"", ""Perto do suporte""]","[""EMA fast bearish"", ""EMA trend bearish"", ""MACD bearish"", ""CCI negativo"", ""Volume OK""]",,,,,,,,,,,,,,,,
2026-07-18T15:49:42.423193,GBPUSD-OTC,COMPRA,1.338325,PENDENTE,0.0,False,89.47368421052632,36.84210526315789,75.0,"[""EMA fast bullish"", ""EMA trend bullish"", ""MACD bullish"", ""CCI positivo"", ""RSI favor\u00e1vel (tend\u00eancia)"", ""Volume OK"", ""Perto do suporte""]","[""RSI favor\u00e1vel (tend\u00eancia baixa)"", ""Volume OK"", ""Bollinger superior (resist\u00eancia)"", ""Perto da resist\u00eancia""]",,,,,,,,,,,,,,,,
